"Reporting Starts","Reporting Ends","Ad Set Name","Ad Set ID",Impressions,"CPM (Cost per 1,000 Impressions) (USD)","CTR (Link Click-Through Rate)","CPC (Cost per Link Click) (USD)","Link Clicks","Landing Page Views",Budget,"Budget Type","Amount Spent (USD)","Website Purchases","Cost per Purchase (USD)","Website Purchase ROAS (Return on Ad Spend)","Website Purchases Conversion Value"
2018-02-20,2018-02-20,"US_OldPurchase_0219  3",23842826185840347,1793,12.13050753,1.0596765197992,1.14473684,19,18,40,Daily,21.75,,,,
2018-02-20,2018-02-20,"otherEU_Allbackers_0219  2 - Copy",23842826487160347,2457,6.5974766,0.56980056980057,1.15785714,14,10,30,Daily,16.21,1,16.21,3.02282542,49
2018-02-20,2018-02-20,IL_IDKS_0130,23842812197230347,3283,5.7782516,0.73103868413037,0.79041667,24,18,30,Daily,18.97,,,,
2018-02-20,2018-02-20,DE_OldPurchase3%_0109-0313exclude,23842826185910347,4782,7.71643664,1.3383521539105,0.5765625,64,59,80,Daily,36.9,,,,
2018-02-20,2018-02-20,"Surveyemail_TH_0216 - eastasia1%",23842825866430347,192,1.45833333,,,,,40,Daily,0.28,,,,
2018-02-20,2018-02-20,"otherEU_Allbackers_0219  2 - Copy",23842826487140347,2173,7.52876208,0.36815462494248,2.045,8,5,30,Daily,16.36,,,,
2018-02-20,2018-02-20,Asia_IDKS_0130,23842825866410347,3323,2.87691845,0.63195907312669,0.4552381,21,19,30,Daily,9.56,,,,
2018-02-20,2018-02-20,"ID_Allbackers_0102 - Copy 2",23842826487220347,16206,1.30260397,0.66024929038628,0.19728972,107,56,30,Daily,21.11,,,,
2018-02-20,2018-02-20,MY_LocalSurvey4%_0123,23842806347440347,11967,2.59296398,0.61836717640177,0.41932432,74,46,30,Daily,31.03,,,,
2018-02-20,2018-02-20,"Surveyemail_PH_0216 - eastasia3% - Copy",23842825866130347,9930,1.36555891,0.4833836858006,0.2825,48,30,40,Daily,13.56,,,,
2018-02-20,2018-02-20,"IL_engaged_0130 - Copy",23842820650370347,10163,5.63711503,0.87572567155368,0.64370787,89,76,50,Daily,57.29,3,19.09666667,3.96229709,227
2018-02-20,2018-02-20,"Asia_IDKS_0130 - android - Copy",23842826487150347,4085,5.14320685,0.5140758873929,1.00047619,21,16,30,Daily,21.01,,,,
2018-02-20,2018-02-20,"ERLclicks_MY_0216 - eastasia1%",23842825866050347,19314,2.18183701,0.3883193538366,0.56186667,75,44,40,Daily,42.14,,,,
2018-02-20,2018-02-20,otherEU_ERLPurchase5%_0126,23842808718300347,7500,4.67333333,0.96,0.48680556,72,60,30,Daily,35.05,1,35.05,1.82596291,64
2018-02-20,2018-02-20,TW_onlineshopping_0130_L&H,23842812903680347,218,4.17431193,1.8348623853211,0.2275,4,5,30,Daily,0.91,,,,
2018-02-20,2018-02-20,ID_ERLPurchase4%_0126,23842808792550347,907,1.09151047,0.44101433296582,0.2475,4,2,30,Daily,0.99,,,,
2018-02-20,2018-02-20,"ERLADCT_TH_0217 - asia1% - android",23842825866560347,17269,2.71353292,0.45746713764549,0.59316456,79,52,40,Daily,46.86,2,23.43,2.09133589,98
2018-02-20,2018-02-20,"otherEU_Allbackers_0219  2",23842826185860347,3964,5.31533804,0.50454086781029,1.0535,20,14,40,Daily,21.07,,,,
2018-02-20,2018-02-20,"otherEU_Allbackers_0102 - Copy",23842788054350347,3415,5.55490483,0.64421669106881,0.86227273,22,18,30,Daily,18.97,,,,
2018-02-20,2018-02-20,"MY_OldPurchase_0219  2",23842826185900347,26,2.69230769,,,,,40,Daily,0.07,,,,
2018-02-20,2018-02-20,US_ERLPurchase_0102,23842782057400347,37,14.05405405,8.1081081081081,0.17333333,3,4,30,Daily,0.52,,,,
2018-02-20,2018-02-20,TW_onlineshopping_0219_L&H,23842826185960347,4452,3.12443845,1.6621743036837,0.18797297,74,54,40,Daily,13.91,,,,
2018-02-20,2018-02-20,"ERLADCT_MY_0217 - asia1%",23842825866020347,33,1.21212121,,,,,40,Daily,0.04,,,,
2018-02-20,2018-02-20,FR_Surveyemail_0102,23842782057520347,40,6,,,,,30,Daily,0.24,,,,
2018-02-20,2018-02-20,"ID_Allbackers_0102 - Copy 2",23842826487190347,26,1.15384615,,,,,30,Daily,0.03,,,,
2018-02-20,2018-02-20,"Surveyemail_MY_0216 - eastasia1%",23842825866150347,17048,2.63432661,0.29915532613796,0.88058824,51,31,40,Daily,44.91,,,,
2018-02-20,2018-02-20,"ID_Allbackers_0102 - Copy 2",23842826487200347,236,1.18644068,0.84745762711864,0.14,2,1,30,Daily,0.28,,,,
2018-02-19,2018-02-19,"US_OldPurchase_0219  5",23842826185970347,515,15.41747573,1.3592233009709,1.13428571,7,3,40,Daily,7.94,,,,
2018-02-19,2018-02-19,otherEU2_OldPurchase2%_0109,23842791388410347,8901,3.99393327,1.0448264239973,0.38225806,93,70,30,Daily,35.55,,,,
2018-02-19,2018-02-19,OldADCT_Asia_0218_asia3%,23842825865940347,4301,6.66124157,0.55800976517089,1.19375,24,22,40,Daily,28.65,,,,
2018-02-19,2018-02-19,otherEU2_ERLPurchase_0219,23842826185800347,4609,3.2588414,1.4970709481449,0.21768116,69,53,40,Daily,15.02,,,,
2018-02-19,2018-02-19,"US_OldPurchase_0219  3",23842826185840347,482,16.70124481,1.4522821576763,1.15,7,5,40,Daily,8.05,,,,
2018-02-19,2018-02-19,Asia_IDKS_0130,23842825866410347,9132,3.29610162,0.66798072711345,0.49344262,61,47,30,Daily,30.1,1,30.1,1.62790698,49
2018-02-19,2018-02-19,"US_ERLPurchase_0102 - Copy",23842782883750347,2528,13.76186709,1.3844936708861,0.994,35,27,30,Daily,34.79,,,,
2018-02-19,2018-02-19,"Surveyemail_TH_0216 - eastasia2%",23842825866460347,5325,2.10892019,0.31924882629108,0.66058824,17,10,40,Daily,11.23,,,,
2018-02-19,2018-02-19,"ID_Allbackers_0102 - Copy",23842814694840347,2711,0.70453707,0.77462191073405,0.09095238,21,16,30,Daily,1.91,,,,
2018-02-19,2018-02-19,"US_ERLPurchase_0219  3",23842826185920347,507,15.9566075,1.3806706114398,1.15571429,7,6,40,Daily,8.09,,,,
2018-02-19,2018-02-19,"otherEU2_OldPurchase_0102 - Copy",23842788042670347,6480,5.18055556,0.74074074074074,0.699375,48,36,30,Daily,33.57,,,,
2018-02-19,2018-02-19,"ERLADCT_AsiaExJp_0216 - eastasia2%",23842825865840347,4028,7.17974181,0.49652432969215,1.446,20,15,40,Daily,28.92,1,28.92,1.69432918,49
2018-02-19,2018-02-19,"otherEU2_ERLPurchase5%_0120 - Copy",23842805195060347,11229,3.15967584,1.0330394514204,0.30586207,116,86,55,Daily,35.48,1,35.48,1.38105975,49
2018-02-19,2018-02-19,"US_ERLPurchase_0102 - Copy",23842811285990347,2429,12.7048168,1.5232606010704,0.83405405,37,32,30,Daily,30.86,1,30.86,1.58781594,49
2018-02-19,2018-02-19,"Asia_IDKS_0130 - android",23842825866210347,7226,4.16412953,0.70578466648215,0.59,51,36,55,Daily,30.09,1,30.09,1.62844799,49
2018-02-19,2018-02-19,"otherEU_Allbackers_0219  2",23842826185860347,1749,8.72498571,0.80045740423099,1.09,14,11,40,Daily,15.26,,,,
2018-02-19,2018-02-19,"ERLADCT_TH_0217 - asia1%",23842825866680347,21883,1.86994471,0.1827902938354,1.023,40,22,40,Daily,40.92,1,40.92,1.19745846,49
2018-02-19,2018-02-19,DE_OldPurchase3%_0109-0313exclude,23842826185910347,1723,8.78699942,1.1027278003482,0.79684211,19,17,80,Daily,15.14,5,3.028,16.18229855,245
2018-02-19,2018-02-19,otherEU2_OldPurchase_0102,23842782056310347,7041,5.08734555,1.2072148842494,0.42141176,85,61,30,Daily,35.82,1,35.82,1.36795087,49
2018-02-19,2018-02-19,AU_onlineshopping_0130,23842811425550347,7007,6.10817754,0.85628657057228,0.71333333,60,51,60,Daily,42.8,1,42.8,1.14485981,49
2018-02-19,2018-02-19,otherEU2_LocalAllBackers1%_0124,23842807132540347,8342,4.26995924,0.7672021098058,0.5565625,64,50,30,Daily,35.62,1,35.62,1.37563167,49
2018-02-19,2018-02-19,"US_ERLPurchase_0102 - Copy",23842804191960347,2467,13.96432914,1.3781921361978,1.01323529,34,33,30,Daily,34.45,1,34.45,1.42235123,49
2018-02-19,2018-02-19,"PT_onlineshopping_0130_L&H - Copy",23842820650330347,22,1.36363636,4.5454545454545,0.03,1,,50,Daily,0.03,,,,
2018-02-19,2018-02-19,FR_Surveyemail_0219,23842826185770347,2051,7.41589469,1.267674305217,0.585,26,15,40,Daily,15.21,,,,
2018-02-19,2018-02-19,"Surveyemail_TH_0216 - eastasia1%",23842825866430347,3123,2.32148575,0.32020493115594,0.725,10,5,40,Daily,7.25,,,,
2018-02-19,2018-02-19,ID_ERLPurchase4%_0126,23842808792550347,36046,0.9659879,0.70465516284747,0.13708661,254,135,30,Daily,34.82,,,,
2018-02-19,2018-02-19,IT_LocalSurvey4%_0123-0313exclude,23842806347430347,10754,3.25646271,0.50213873907383,0.64851852,54,45,80,Daily,35.02,1,35.02,1.82752713,64
2018-02-19,2018-02-19,Bigaudience_Asia_Sound+KS_20180101_006,23842825865720347,4274,7.02386523,0.79550772110435,0.88294118,34,28,30,Daily,30.02,1,30.02,1.63224517,49
2018-02-19,2018-02-19,"MY_OldPurchase_0102 - Copy",23842788042610347,14,0,,,,,30,Daily,0,,,,
2018-02-19,2018-02-19,"US_Allbackers_0102 - Copy",23842804192010347,3857,9.05885403,0.62224526834327,1.45583333,24,19,30,Daily,34.94,,,,
2018-02-19,2018-02-19,TW_onlineshopping_0130_L&H,23842812903680347,10735,3.26595249,1.1551001397299,0.28274194,124,97,30,Daily,35.06,,,,
2018-02-19,2018-02-19,AllBackers5%_OtherEU_0216,23842825866310347,6739,5.76346639,0.4154919127467,1.38714286,28,19,40,Daily,38.84,1,38.84,1.26158599,49
2018-02-19,2018-02-19,"MY_OldPurchase4%_0109 - Copy",23842802970820347,14958,2.37063779,0.52146008824709,0.45461538,78,53,30,Daily,35.46,,,,
2018-02-19,2018-02-19,DE_OldPurchase3%_0109,23842791400550347,3711,9.55268122,0.7006197790353,1.36346154,26,24,30,Daily,35.45,,,,
2018-02-19,2018-02-19,Surveryemail_PH_20171229,23842825865730347,22151,1.38774773,0.3521285720735,0.39410256,78,38,30,Daily,30.74,,,,
2018-02-19,2018-02-19,"AllBackers4%_EU_0109 - Copy 3",23842825866040347,7309,4.09221508,0.88931454371323,0.46015385,65,50,40,Daily,29.91,,,,
2018-02-19,2018-02-19,otherEU2_OldPurchase_0219,23842826185820347,3744,4.11858974,1.6292735042735,0.25278689,61,47,40,Daily,15.42,,,,
2018-02-19,2018-02-19,"US_OldPurchase_0102 - Copy 2",23842800934170347,4234,16.94851205,1.393481341521,1.21627119,59,54,60,Daily,71.76,,,,
2018-02-19,2018-02-19,ZA_engaged_0130_L&H,23842812915880347,899,4.19354839,1.4460511679644,0.29,13,12,30,Daily,3.77,,,,
2018-02-19,2018-02-19,otherEU_ERLPurchase2%_0219,23842826185940347,1657,9.04043452,1.2070006035003,0.749,20,16,40,Daily,14.98,,,,
2018-02-19,2018-02-19,"ERLADCT_MY_0217 - asia1%",23842825866020347,17,0.58823529,,,,,40,Daily,0.01,,,,
2018-02-19,2018-02-19,TW_onlineshopping_0219_L&H,23842826185960347,5279,2.84523584,2.0837279787839,0.13654545,110,85,40,Daily,15.02,,,,
2018-02-19,2018-02-19,otherEU2_ERLPurchase_0102,23842782056320347,8729,4.00274946,1.340359720472,0.29863248,117,92,30,Daily,34.94,,,,
2018-02-19,2018-02-19,"CA_engaged_IDKS_0211_android - Copy",23842825866580347,2502,11.41886491,1.1590727418066,0.98517241,29,27,40,Daily,28.57,,,,
2018-02-19,2018-02-19,otherEU2_ERLPurchase5%_0120,23842803198800347,12200,2.89344262,1.155737704918,0.25035461,141,105,30,Daily,35.3,,,,
2018-02-19,2018-02-19,"US_ERLPurchase_0219  2",23842826185830347,542,14.98154982,1.1070110701107,1.35333333,6,6,40,Daily,8.12,,,,
2018-02-19,2018-02-19,"Latin_onlineshopping_0130 - Copy",23842812645880347,35183,0.98058722,0.88679191655061,0.11057692,312,189,30,Daily,34.5,1,34.5,1.42028986,49
2018-02-19,2018-02-19,otherEU_ERLPurchase5%_0126,23842808718300347,6138,5.78038449,0.76572173346367,0.75489362,47,36,30,Daily,35.48,1,35.48,1.38105975,49
2018-02-19,2018-02-19,MY_LocalAllBackers1%_0124,23842807132530347,11287,3.10888633,0.43412775759724,0.71612245,49,33,30,Daily,35.09,,,,
2018-02-19,2018-02-19,"otherEU_Allbackers_0102 - Copy",23842788043860347,6137,5.6232687,0.91249796317419,0.61625,56,47,30,Daily,34.51,,,,
2018-02-19,2018-02-19,"Surveryemail_EU_20171228_002 - Copy",23842825865740347,7030,6.95590327,0.92460881934566,0.75230769,65,54,50,Daily,48.9,3,16.3,3.31288344,162
2018-02-19,2018-02-19,"US_ERLPurchase_0219  2",23842826185890347,508,15.78740157,1.5748031496063,1.0025,8,7,40,Daily,8.02,,,,
2018-02-19,2018-02-19,IL_IDKS_0130,23842812197230347,3209,6.50981614,0.81022125272671,0.80346154,26,19,30,Daily,20.89,,,,
2018-02-19,2018-02-19,otherEU_ERLPurchase3%_3T_0208,23842825866110347,3589,7.01866815,0.66870994706046,1.04958333,24,21,40,Daily,25.19,,,,
2018-02-19,2018-02-19,"Surveyemail_MY_0216 - eastasia2%",23842825866140347,57,0.35087719,,,,,40,Daily,0.02,,,,
2018-02-19,2018-02-19,ID_ERLPurchase_0102,23842782057850347,1806,0.70321152,0.49833887043189,0.14111111,9,3,30,Daily,1.27,,,,
2018-02-19,2018-02-19,"Surveryemail_EU_20171231_003 - Copy 2",23842825866010347,4298,7.01721731,1.0237319683574,0.68545455,44,42,40,Daily,30.16,,,,
2018-02-19,2018-02-19,"US_OldPurchase_0102 - Copy 3",23842806084030347,4516,15.63994686,1.2843224092117,1.21775862,58,55,60,Daily,70.63,,,,
2018-02-19,2018-02-19,Israel_IDKS_0216,23842825866390347,21,1.9047619,,,,,40,Daily,0.04,,,,
2018-02-19,2018-02-19,otherEU_ERLPurchase2%_0126,23842808793490347,5476,6.40065741,0.69393718042367,0.92236842,38,29,30,Daily,35.05,,,,
2018-02-19,2018-02-19,"Surveryemail_MY_20171229 - Copy",23842825865750347,11283,2.7014092,0.29247540547727,0.92363636,33,20,50,Daily,30.48,,,,
2018-02-19,2018-02-19,"ID_ERLPurchase4%_0126 - Copy",23842811286000347,33206,1.04920797,0.81310606516895,0.12903704,270,141,30,Daily,34.84,,,,
2018-02-19,2018-02-19,ERLADCT_AsiaExJp_0216-asia3%,23842825865930347,5231,5.51519786,0.66908812846492,0.82428571,35,23,40,Daily,28.85,,,,
2018-02-19,2018-02-19,"US_ERLPurchase_0102 - Copy 2",23842791111850347,2328,15.02147766,1.8041237113402,0.83261905,42,39,30,Daily,34.97,1,34.97,1.40120103,49
2018-02-19,2018-02-19,"TW_onlineshopping__0130- L&H2 - hei",23842813827030347,13193,2.70522247,1.1824452361101,0.22878205,156,103,30,Daily,35.69,1,35.69,1.37293359,49
2018-02-19,2018-02-19,"AllBackers5%_OtherEU_0109 - vsFuzhi",23842825866120347,3919,8.82878285,0.45930084205154,1.92222222,18,17,80,Daily,34.6,,,,
2018-02-19,2018-02-19,"Surveyemail_TH_0216 - eastasia3%",23842825866450347,4399,2.43919073,0.25005683109798,0.97545455,11,4,40,Daily,10.73,,,,
2018-02-19,2018-02-19,"otherEU_Allbackers_0102 - Copy",23842804192060347,7102,4.86905097,0.6758659532526,0.72041667,48,45,30,Daily,34.58,1,34.58,1.41700405,49
2018-02-19,2018-02-19,US_ERLADCT_0216,23842825866690347,1267,18.97395422,0.94711917916338,2.00333333,12,11,40,Daily,24.04,,,,
2018-02-19,2018-02-19,"US_OldPurchase_0219  2",23842826185790347,558,15.23297491,1.2544802867384,1.21428571,7,6,40,Daily,8.5,,,,
2018-02-19,2018-02-19,"UAE_IDKS_0130 - Copy",23842825866530347,45,3.55555556,,,,,30,Daily,0.16,,,,
2018-02-19,2018-02-19,otherEU_ERLPurchase5%_0219,23842826185810347,1924,7.73388773,1.1434511434511,0.67636364,22,19,40,Daily,14.88,,,,
2018-02-19,2018-02-19,TH_ERLPurchase_0102,23842782056720347,636,1.66666667,0.62893081761006,0.265,4,2,30,Daily,1.06,,,,
2018-02-19,2018-02-19,Latin_onlineshopping_0219,23842826185870347,8339,1.19918455,0.86341287924212,0.13888889,72,31,40,Daily,10,2,5,9.8,98
2018-02-19,2018-02-19,Allbackers_US_20171231_006,23842825866590347,2848,10.95154494,1.0884831460674,1.00612903,31,29,40,Daily,31.19,,,,
2018-02-19,2018-02-19,US_ERLPurchase_0219,23842826185780347,603,13.9800995,0.99502487562189,1.405,6,5,40,Daily,8.43,,,,
2018-02-19,2018-02-19,Macau_headphone_0210,23842825866220347,66,0.75757576,1.5151515151515,0.05,1,,40,Daily,0.05,,,,
2018-02-19,2018-02-19,otherEU_ERLPurchase2%_0219-V,23842826186000347,854,17.71662763,1.0538641686183,1.68111111,9,8,40,Daily,15.13,,,,
2018-02-19,2018-02-19,"MY_OldPurchase_0219  2",23842826185950347,2,0,,,,,40,Daily,0,,,,
2018-02-19,2018-02-19,"otherEU_Allbackers_0102 - Copy",23842788054350347,6170,5.62398703,0.71312803889789,0.78863636,44,35,30,Daily,34.7,1,34.7,1.41210375,49
2018-02-19,2018-02-19,US_ERLPageClicks2%_shop_18-24,23842825866660347,2895,10.1208981,1.0708117443869,0.94516129,31,31,30,Daily,29.3,1,29.3,1.67235495,49
2018-02-19,2018-02-19,"US_OldPurchase_0102 - Copy 4",23842805195020347,4192,16.90839695,1.8129770992366,0.93263158,76,62,60,Daily,70.88,,,,
2018-02-19,2018-02-19,"AU_engaged_0130 - L&H2",23842813843430347,3521,9.80971315,0.99403578528827,0.98685714,35,27,30,Daily,34.54,1,34.54,1.41864505,49
2018-02-19,2018-02-19,"US_OldPurchase_0102 - Copy",23842782883730347,4326,16.58576052,1.5256588072122,1.08712121,66,50,30,Daily,71.75,,,,
2018-02-19,2018-02-19,MY_LocalSurvey4%_0123,23842806347440347,18,1.11111111,,,,,30,Daily,0.02,,,,
2018-02-19,2018-02-19,"US_ERLPageClicks2%_3T_0207 - Copy",23842825866670347,2046,14.71652004,0.97751710654936,1.5055,20,19,50,Daily,30.11,,,,
2018-02-19,2018-02-19,"US_ERLPurchase_0219  2",23842826185850347,513,15.80896686,1.364522417154,1.15857143,7,9,40,Daily,8.11,,,,
2018-02-19,2018-02-19,Latin_engaged_0127,23842825866330347,17107,1.63441866,0.95867188870053,0.1704878,164,111,30,Daily,27.96,,,,
2018-02-19,2018-02-19,"otherEU_Allbackers_0219  2",23842826185880347,1987,7.55410166,0.55359838953196,1.36454545,11,8,40,Daily,15.01,2,7.505,6.52898068,98
2018-02-19,2018-02-19,"Surveyemail_TH_0216 - eastasia3%  2",23842825866420347,21789,1.83762449,0.19734728532746,0.93116279,43,20,40,Daily,40.04,,,,
2018-02-19,2018-02-19,"Surveryemail_Asia_20171230_002 - Copy 2",23842825865910347,3508,8.38654504,0.74116305587229,1.13153846,26,22,40,Daily,29.42,,,,
2018-02-19,2018-02-19,US_engaged_0126,23842825866240347,3892,10.32374101,1.5930113052415,0.64806452,62,54,40,Daily,40.18,1,40.18,1.2195122,49
2018-02-19,2018-02-19,"Surveyemail_PH_0216 - eastasia3% - Copy",23842825866130347,33130,1.2306067,0.33806217929369,0.36401786,112,58,40,Daily,40.77,1,40.77,1.20186412,49
2018-02-19,2018-02-19,TH_ERLPurchase2%_0126,23842808793510347,11921,2.93935073,0.42781645835081,0.68705882,51,34,30,Daily,35.04,1,35.04,1.39840183,49
2018-02-19,2018-02-19,"ERLclicks_AsiaExJp_0216 - eastasia1% - Copy",23842825865830347,4726,6.2082099,0.33855268726196,1.83375,16,10,40,Daily,29.34,,,,
2018-02-19,2018-02-19,"IL_engaged_0130 - Copy",23842820650370347,2352,7.06207483,0.72278911564626,0.97705882,17,12,50,Daily,16.61,,,,
2018-02-19,2018-02-19,otherEU_ERLPurchase2%_0126-V,23842810615620347,3879,14.0964166,0.92807424593968,1.51888889,36,26,30,Daily,54.68,,,,
2018-02-19,2018-02-19,"MY_OldPurchase_0102 - Copy",23842788043900347,1,0,,,,,30,Daily,0,,,,
2018-02-19,2018-02-19,"ERLclicks_AsiaExJp_0216 - WW2% - Copy 2",23842825865850347,4375,6.608,0.48,1.37666667,21,17,40,Daily,28.91,,,,
2018-02-19,2018-02-19,"AsiaExJP_IDKS_0211 - android -vsfuzhi - Copy",23842825866230347,7322,3.88964764,0.68287353182191,0.5696,50,36,40,Daily,28.48,,,,
2018-02-19,2018-02-19,"US_ERLPurchase_0102 - Copy",23842788043920347,2184,15.9981685,1.7857142857143,0.89589744,39,34,30,Daily,34.94,,,,
2018-02-19,2018-02-19,"Surveyemail_MY_0216 - eastasia1%",23842825866150347,167,0.41916168,,,,,40,Daily,0.07,,,,
2018-02-19,2018-02-19,"US_ERLPageClicks2%_3T_0216 - Copy",23842825866650347,1562,14.51984635,1.0883482714469,1.33411765,17,18,40,Daily,22.68,,,,
2018-02-19,2018-02-19,"IL_IDKS_0130 - L&H2",23842813843390347,1,0,,,,,30,Daily,0,,,,
2018-02-19,2018-02-19,"otherEU_ERLPurchase5%_0126 - Copy",23842814694790347,5069,6.96784376,0.80883803511541,0.86146341,41,31,30,Daily,35.32,1,35.32,1.38731597,49
2018-02-19,2018-02-19,"ERLclicks_TH_0216 - eastasia1%",23842825866440347,4066,2.07820954,0.12297097884899,1.69,5,4,40,Daily,8.45,,,,
2018-02-19,2018-02-19,OldADCT_AsiaExJp_0217_asia2%,23842825865920347,7903,5.07655321,0.607364292041,0.83583333,48,41,40,Daily,40.12,1,40.12,1.59521436,64
2018-02-19,2018-02-19,FR_Surveyemail_0102,23842782057520347,4829,7.12155726,0.68337129840547,1.04212121,33,24,30,Daily,34.39,,,,
2018-02-19,2018-02-19,"ERLADCT_TH_0217 - asia1% - android",23842825866560347,4149,3.1549771,0.5061460592914,0.62333333,21,6,40,Daily,13.09,,,,
2018-02-19,2018-02-19,RU_onlineshopping_0130,23842812194880347,18783,1.8064207,1.155300005324,0.15635945,217,180,30,Daily,33.93,1,33.93,1.44414972,49
2018-02-19,2018-02-19,US_ERLPurchase_0102,23842782057400347,2268,15.59082892,1.4550264550265,1.07151515,33,29,30,Daily,35.36,,,,
2018-02-19,2018-02-19,"ERLclicks_MY_0216 - eastasia1%",23842825866050347,48,0,,,,,40,Daily,0,,,,
2018-02-19,2018-02-19,"ERLADCT_AsiaExJp_0217 -asia2%",23842825865810347,6343,6.37868516,0.50449314204635,1.264375,32,27,40,Daily,40.46,2,20.23,2.42214533,98
2018-02-19,2018-02-19,"MY_OldPurchase_0219  2",23842826185900347,16,0,6.25,0,1,1,40,Daily,0,,,,
2018-02-19,2018-02-19,"AsiaExJP_OldADCT_IDKS_0216 - android",23842825865820347,3608,8.19290466,0.77605321507761,1.05571429,28,20,40,Daily,29.56,,,,
2018-02-19,2018-02-19,OldADCT_AsiaExJp_0217_asia1%,23842825865710347,3597,8.06505421,0.806227411732,1.00034483,29,24,40,Daily,29.01,,,,
2018-02-19,2018-02-19,Latin_onlineshopping_0130,23842811422970347,29759,1.16032125,0.81992002419436,0.14151639,244,156,30,Daily,34.53,,,,
2018-02-19,2018-02-19,EU_OldAddtocart_0216heijian,23842825866030347,4166,6.94671147,1.1521843494959,0.60291667,48,43,30,Daily,28.94,,,,
2018-02-18,2018-02-18,Surveryemail_PH_20171229,23842825865730347,1873,1.3400961,0.3737319807795,0.35857143,7,4,30,Daily,2.51,,,,
2018-02-18,2018-02-18,US_engaged_IDKS_0214-android,23842823557170347,2039,12.98675821,1.2751348700343,1.01846154,26,25,30,Daily,26.48,,,,
2018-02-18,2018-02-18,Latin_engaged_0127,23842825866330347,2028,2.30769231,0.93688362919132,0.24631579,19,15,30,Daily,4.68,,,,
2018-02-18,2018-02-18,"AllBackers5%_OtherEU_0109 - vsFuzhi",23842825866120347,1054,12.17267552,0.28462998102467,4.27666667,3,3,80,Daily,12.83,,,,
2018-02-18,2018-02-18,"Surveyemail_TH_0216 - eastasia3%  2",23842825866420347,2551,2.30497844,0.23520188161505,0.98,6,2,40,Daily,5.88,1,5.88,21.93877551,129
2018-02-18,2018-02-18,"ERLclicks_AsiaExJp_0216 - WW2% - Copy 2",23842825865850347,876,6.90639269,0.45662100456621,1.5125,4,2,40,Daily,6.05,,,,
2018-02-18,2018-02-18,"US_ERLPurchase_0102 - Copy",23842811285990347,1847,14.18516513,1.8949648077964,0.74857143,35,33,30,Daily,26.2,,,,
2018-02-18,2018-02-18,"UAE_IDKS_0130 - Copy",23842825866530347,9,2.22222222,11.111111111111,0.02,1,1,30,Daily,0.02,,,,
2018-02-18,2018-02-18,otherEU_ERLPurchase3%_3T_0208,23842825866110347,550,11.4,1.6363636363636,0.69666667,9,9,40,Daily,6.27,,,,
2018-02-18,2018-02-18,"ERLclicks_TH_0216 - eastasia1%",23842825866440347,1544,2.24093264,0.32383419689119,0.692,5,1,40,Daily,3.46,,,,
2018-02-18,2018-02-18,"Surveryemail_EU_20171228_002 - Copy",23842825865740347,665,12.10526316,1.3533834586466,0.89444444,9,7,50,Daily,8.05,,,,
2018-02-18,2018-02-18,"AU_onlineshopping_0130 - Copy",23842820654500347,2033,8.59813084,1.4756517461879,0.58266667,30,24,50,Daily,17.48,1,17.48,2.80320366,49
2018-02-18,2018-02-18,AllBackers5%_OtherEU_0216,23842825866310347,534,11.61048689,0.187265917603,6.2,1,1,40,Daily,6.2,,,,
2018-02-18,2018-02-18,"Surveyemail_TH_0216 - eastasia3%",23842825866450347,828,1.85990338,0.24154589371981,0.77,2,1,40,Daily,1.54,,,,
2018-02-18,2018-02-18,EU_OldAddtocart_0216heijian,23842825866030347,442,10.90497738,1.131221719457,0.964,5,3,30,Daily,4.82,,,,
2018-02-18,2018-02-18,"AsiaExJP_IDKS_0211 - android -vsfuzhi - Copy",23842825866230347,764,8.29842932,1.4397905759162,0.57636364,11,9,40,Daily,6.34,,,,
